0.0	0.9884868421052632
0.04	0.9933444259567388
0.08	1.0101867572156198
0.12000000000000001	0.9933110367892977
0.16	0.9736408566721582
0.2	0.9883720930232558
0.24000000000000002	0.9933333333333333
0.28	0.9900990099009901
0.32	1.0286195286195285
0.36000000000000004	1.005050505050505
0.4	0.957166392092257
0.44	0.9653465346534653
0.48000000000000004	0.9305785123966942
0.52	0.9181969949916527
0.56	0.9093904448105437
0.6	0.9151414309484193
0.64	0.9176470588235294
0.68	0.9151103565365025
0.7200000000000001	0.9222972972972973
0.76	0.915702479338843
0.8	0.9312080536912751
0.8400000000000001	0.9168053244592346
0.88	0.9181969949916527
0.92	0.9431438127090301
0.9600000000000001	0.9369817578772802
1.0	0.983739837398374
1.04	1.037037037037037
1.08	1.0487394957983194
1.12	1.0500834724540902
1.1600000000000001	1.0
1.2	0.9859375
1.24	1.045
1.28	1.0049342105263157
1.32	1.0851419031719534
1.36	1.0165562913907285
1.4000000000000001	1.0218855218855218
1.4400000000000002	0.9837925445705025
1.48	0.9902120717781403
1.52	1.0513245033112584
1.56	1.035598705501618
1.6	1.0619765494137354
1.6400000000000001	1.022950819672131
1.6800000000000002	1.0114566284779052
1.72	1.0185185185185186
1.76	1.0
1.8	0.9772357723577236
1.84	1.0596026490066226
1.8800000000000001	1.0487394957983194
1.9200000000000002	1.0370994940978078
1.9600000000000002	1.0320404721753795
2.0	1.0082644628099173
2.04	0.9870759289176091
2.08	1.0267558528428093
2.12	1.0
2.16	1.0619765494137354
2.2	1.0
2.24	1.00326264274062
2.2800000000000002	1.064784053156146
2.3200000000000003	1.0316666666666667
2.3600000000000003	1.0586264656616415
2.4	1.0390879478827362
2.44	1.087837837837838
2.48	1.0227642276422764
2.52	1.0501672240802675
2.56	1.0250836120401339
2.6	1.0592216582064298
2.64	1.0378912685337727
2.68	1.0613598673300166
2.72	1.0096774193548388
2.7600000000000002	1.0770519262981575
2.8000000000000003	1.0671140939597314
2.8400000000000003	1.0385906040268456
2.8800000000000003	1.0792580101180438
2.92	1.0317195325542572
2.96	1.0636515912897822
3.0	1.0522022838499185
3.04	1.0782029950083194
3.08	1.0078864353312302
3.12	0.9640062597809077
3.16	1.0414593698175787
3.2	1.0231404958677686
3.24	1.0296052631578947
3.2800000000000002	1.0212418300653594
3.3200000000000003	1.0402010050251256
3.3600000000000003	1.0476190476190477
3.4000000000000004	1.001639344262295
3.44	1.0082101806239738
3.48	1.0204081632653061
3.52	0.9616666666666667
3.56	0.9516666666666667
3.6	0.9414715719063546
3.64	0.9375
3.68	0.9163879598662207
3.72	0.9221854304635762
3.7600000000000002	0.86697965571205
3.8000000000000003	0.8809135399673735
3.8400000000000003	0.8613707165109035
3.8800000000000003	0.9214046822742475
3.9200000000000004	0.9216965742251223
3.9600000000000004	0.9075907590759076
4.0	0.8639240506329114
4.04	0.868421052631579
4.08	0.8664495114006515
4.12	0.8872305140961857
4.16	0.8883333333333333
4.2	0.8803278688524591
4.24	0.8865478119935171
4.28	0.900990099009901
4.32	0.8865131578947368
4.36	0.934010152284264
4.4	0.9041322314049587
4.44	0.9208754208754208
4.48	0.8935108153078203
4.5200000000000005	0.9343434343434344
4.5600000000000005	0.912396694214876
4.6000000000000005	0.9139072847682119
4.640000000000001	0.915282392026578
